Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,301
Base Time Seconds,1604703481
Base Time Fractional,.738640240
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
67,0.00383387086913,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6598859429359,Volt DC,10,T,2W,F,F,11/06/2020,22:58:21,.504025000
68,0.004215581808239,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6698511242867,Volt DC,10,T,2W,F,F,11/06/2020,22:58:21,.587759460
69,0.004613170400262,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6798413395882,Volt DC,10,T,2W,F,F,11/06/2020,22:58:21,.671509200
70,0.005023507401347,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6898123621941,Volt DC,10,T,2W,F,F,11/06/2020,22:58:21,.755238020
71,0.005447188392282,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6997821331024,Volt DC,10,T,2W,F,F,11/06/2020,22:58:21,.838978640
72,0.005883156787604,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7097586393356,Volt DC,10,T,2W,F,F,11/06/2020,22:58:21,.922718280
73,0.006329614203423,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7197203040123,Volt DC,10,T,2W,F,F,11/06/2020,22:58:22,.006430440
74,0.006784762721509,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7296589016914,Volt DC,10,T,2W,F,F,11/06/2020,22:58:22,.090173780
75,0.007251676172018,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7396252751350,Volt DC,10,T,2W,F,F,11/06/2020,22:58:22,.173917680
76,0.00772670796141,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7495879530907,Volt DC,10,T,2W,F,F,11/06/2020,22:58:22,.257629220
77,0.008210537955165,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7595553994179,Volt DC,10,T,2W,F,F,11/06/2020,22:58:22,.341368840
78,0.008703989908099,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7695665955544,Volt DC,10,T,2W,F,F,11/06/2020,22:58:22,.425106200
79,0.009202322922647,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7795313000679,Volt DC,10,T,2W,F,F,11/06/2020,22:58:22,.508842220
80,0.009707638993859,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7894965410233,Volt DC,10,T,2W,F,F,11/06/2020,22:58:22,.592569580
81,0.01021903194487,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7994557023048,Volt DC,10,T,2W,F,F,11/06/2020,22:58:22,.676302300
82,0.01075725443661,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.8097022771835,Volt DC,10,T,2W,F,F,11/06/2020,22:58:22,.994408700
83,0.01128107588738,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.8196827173233,Volt DC,10,T,2W,F,F,11/06/2020,22:58:23,.078178160
