Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,301
Base Time Seconds,1604700246
Base Time Fractional,.759171900
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
66,0.001813737326302,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6499752402306,Volt DC,10,T,2W,F,F,11/06/2020,22:04:32,.486191340
67,0.002062936779112,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6599504947662,Volt DC,10,T,2W,F,F,11/06/2020,22:04:32,.569925860
68,0.002331998432055,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6699269413948,Volt DC,10,T,2W,F,F,11/06/2020,22:04:32,.653669740
69,0.002621569437906,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6799286603928,Volt DC,10,T,2W,F,F,11/06/2020,22:04:32,.737416160
70,0.002929619280621,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6898936629295,Volt DC,10,T,2W,F,F,11/06/2020,22:04:32,.821182180
71,0.003255987539887,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.6998642683029,Volt DC,10,T,2W,F,F,11/06/2020,22:04:32,.904943180
72,0.003599949879572,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7098443508148,Volt DC,10,T,2W,F,F,11/06/2020,22:04:32,.988701740
73,0.003960342612118,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7198147177696,Volt DC,10,T,2W,F,F,11/06/2020,22:04:33,.072480720
74,0.004334641620517,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7297540903091,Volt DC,10,T,2W,F,F,11/06/2020,22:04:33,.156237020
75,0.004725256003439,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7397238016129,Volt DC,10,T,2W,F,F,11/06/2020,22:04:33,.239984860
76,0.005129186436534,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7496817111969,Volt DC,10,T,2W,F,F,11/06/2020,22:04:33,.323748080
77,0.005546348635107,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7596547007561,Volt DC,10,T,2W,F,F,11/06/2020,22:04:33,.407509120
78,0.005977171007544,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7696703076363,Volt DC,10,T,2W,F,F,11/06/2020,22:04:33,.491271960
79,0.0064174127765,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7796382904053,Volt DC,10,T,2W,F,F,11/06/2020,22:04:33,.575033200
80,0.006868110969663,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7896066308022,Volt DC,10,T,2W,F,F,11/06/2020,22:04:33,.658792680
81,0.007328368257731,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.7995667457581,Volt DC,10,T,2W,F,F,11/06/2020,22:04:33,.742533380
82,0.007796139921993,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.8094946742058,Volt DC,10,T,2W,F,F,11/06/2020,22:04:33,.826284200
83,0.008274110034108,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.8194662928581,Volt DC,10,T,2W,F,F,11/06/2020,22:04:33,.910033740
