Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,301
Base Time Seconds,1604705902
Base Time Fractional,.792157120
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
59,2.280748212513e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.6081129908562,Volt DC,1,T,2W,F,F,11/06/2020,23:39:08,.599087380
60,2.206503957325e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5835230946541,Volt DC,1,T,2W,F,F,11/06/2020,23:39:09,.093982840
61,4.071913639603e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.5999932885170,Volt DC,1,T,2W,F,F,11/06/2020,23:39:10,.095045200
62,2.247034558422e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5858405232430,Volt DC,1,T,2W,F,F,11/06/2020,23:39:10,.765110640
63,-4.402201381204e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.6199837327003,Volt DC,1,T,2W,F,F,11/06/2020,23:39:11,.766207860
64,2.306867941115e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5820353627205,Volt DC,1,T,2W,F,F,11/06/2020,23:39:12,.436291520
65,-5.974119532404e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.6399776935577,Volt DC,1,T,2W,F,F,11/06/2020,23:39:13,.437429460
66,2.386168951318e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5920108556747,Volt DC,1,T,2W,F,F,11/06/2020,23:39:14,.107479000
67,2.272701316031e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5592262744904,Volt DC,1,T,2W,F,F,11/06/2020,23:39:14,.602350140
68,-8.45229608526e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.6699665188789,Volt DC,1,T,2W,F,F,11/06/2020,23:39:15,.603402360
69,2.283728584018e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5505332350731,Volt DC,1,T,2W,F,F,11/06/2020,23:39:16,.273479240
70,-2.442890056908e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.6899923682213,Volt DC,1,T,2W,F,F,11/06/2020,23:39:17,.274574520
71,2.345554328542e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5519670248032,Volt DC,1,T,2W,F,F,11/06/2020,23:39:17,.944628100
72,-5.985604234482e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.7099869847298,Volt DC,1,T,2W,F,F,11/06/2020,23:39:18,.945716300
73,2.351835881598e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5467777252197,Volt DC,1,T,2W,F,F,11/06/2020,23:39:19,.615749660
74,2.326591719282e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5267472267151,Volt DC,1,T,2W,F,F,11/06/2020,23:39:20,.110630420
75,8.788219596489e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.7399849891663,Volt DC,1,T,2W,F,F,11/06/2020,23:39:21,.111705600
76,2.331245418929e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5231404304504,Volt DC,1,T,2W,F,F,11/06/2020,23:39:21,.781775660
77,2.361636397552e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5149882435799,Volt DC,1,T,2W,F,F,11/06/2020,23:39:22,.276654340
78,-4.855970625606e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.7699831128120,Volt DC,1,T,2W,F,F,11/06/2020,23:39:23,.277724440
79,2.39933086732e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5202380418777,Volt DC,1,T,2W,F,F,11/06/2020,23:39:23,.947758860
80,9.046688953518e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.7899717092514,Volt DC,1,T,2W,F,F,11/06/2020,23:39:24,.948860460
81,2.40761739434e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5084478259087,Volt DC,1,T,2W,F,F,11/06/2020,23:39:25,.618917780
82,2.345290539552e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4922704994678,Volt DC,1,T,2W,F,F,11/06/2020,23:39:26,.113813940
83,7.276956259794e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.8199636936188,Volt DC,1,T,2W,F,F,11/06/2020,23:39:27,.114880520
84,2.329691994873e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4913942813873,Volt DC,1,T,2W,F,F,11/06/2020,23:39:27,.784960240
85,2.408956589761e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4767770469189,Volt DC,1,T,2W,F,F,11/06/2020,23:39:28,.279827880
86,-1.103920843626e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.8499814867973,Volt DC,1,T,2W,F,F,11/06/2020,23:39:29,.280904480
87,2.424155809422e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4869100153446,Volt DC,1,T,2W,F,F,11/06/2020,23:39:29,.950934300
88,4.574175760386e-10,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.8699922561646,Volt DC,1,T,2W,F,F,11/06/2020,23:39:30,.952030380
89,2.484222783039e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4651218354702,Volt DC,1,T,2W,F,F,11/06/2020,23:39:31,.622077100
90,2.464322435003e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4670386910439,Volt DC,1,T,2W,F,F,11/06/2020,23:39:32,.116968180
91,9.015245439059e-09,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.8999779224396,Volt DC,1,T,2W,F,F,11/06/2020,23:39:33,.118030280
92,1.721363140916e-08,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9099760651588,Volt DC,1,T,2W,F,F,11/06/2020,23:39:33,.746554000
93,3.180555907534e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5080269575119,Volt DC,1,T,2W,F,F,11/06/2020,23:39:34,.050849860
94,4.380228446621e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5944008827209,Volt DC,1,T,2W,F,F,11/06/2020,23:39:34,.545726200
95,1.633920589938e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9399691820145,Volt DC,1,T,2W,F,F,11/06/2020,23:39:35,.546815040
96,3.469629916708e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9499568939209,Volt DC,1,T,2W,F,F,11/06/2020,23:39:35,.647311640
97,7.374265464932e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.9599350094795,Volt DC,1,T,2W,F,F,11/06/2020,23:39:35,.747782380
98,1.583298057994e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9699498414993,Volt DC,1,T,2W,F,F,11/06/2020,23:39:36,.165936100
99,3.409233158891e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9799458980560,Volt DC,1,T,2W,F,F,11/06/2020,23:39:36,.250723640
100,7.400577032968e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.9899272322655,Volt DC,1,T,2W,F,F,11/06/2020,23:39:36,.335467460
101,1.638005778659e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.9999842643738,Volt DC,1,T,2W,F,F,11/06/2020,23:39:36,.732887920
102,3.652206942206e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.0099735260010,Volt DC,1,T,2W,F,F,11/06/2020,23:39:36,.816655060
103,8.136416727211e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,1.0199499130249,Volt DC,1,T,2W,F,F,11/06/2020,23:39:36,.900396120
104,0.0001766063942341,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.0299819707870,Volt DC,1,T,2W,F,F,11/06/2020,23:39:37,.291853820
105,0.0003490289382171,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.0399665832520,Volt DC,1,T,2W,F,F,11/06/2020,23:39:37,.375639840
106,0.000609340320807,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.0499525070190,Volt DC,1,T,2W,F,F,11/06/2020,23:39:37,.459414620
107,0.0009433692321181,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,1.0599360466003,Volt DC,1,T,2W,F,F,11/06/2020,23:39:37,.543164080
108,0.001336449873634,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0699620246887,Volt DC,1,T,2W,F,F,11/06/2020,23:39:37,.861323980
109,0.00176193122752,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0799579620361,Volt DC,1,T,2W,F,F,11/06/2020,23:39:37,.945116560
110,0.002214594511315,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0899575948715,Volt DC,1,T,2W,F,F,11/06/2020,23:39:38,.028865920
111,0.002686619991437,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0999517440796,Volt DC,1,T,2W,F,F,11/06/2020,23:39:38,.112636260
112,0.003173782490194,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.1099505424500,Volt DC,1,T,2W,F,F,11/06/2020,23:39:38,.196398380
113,0.003672325285152,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.1199382543564,Volt DC,1,T,2W,F,F,11/06/2020,23:39:38,.280150760
114,0.004181077703834,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.1299350261688,Volt DC,1,T,2W,F,F,11/06/2020,23:39:38,.363893940
115,0.004698399920017,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.1399384737015,Volt DC,1,T,2W,F,F,11/06/2020,23:39:38,.447639420
116,0.005223373882473,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.1499644517899,Volt DC,1,T,2W,F,F,11/06/2020,23:39:38,.531394140
117,0.005752823315561,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.1599647998810,Volt DC,1,T,2W,F,F,11/06/2020,23:39:38,.615160360
118,0.006286858581007,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.1699512004852,Volt DC,1,T,2W,F,F,11/06/2020,23:39:38,.698918560
119,0.006825717631727,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.1799501180649,Volt DC,1,T,2W,F,F,11/06/2020,23:39:38,.782652020
120,0.007368344347924,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.1899414062500,Volt DC,1,T,2W,F,F,11/06/2020,23:39:38,.866404380
121,0.007914342917502,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.1999459266663,Volt DC,1,T,2W,F,F,11/06/2020,23:39:38,.950157540
122,0.008462321013212,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.2099359035492,Volt DC,1,T,2W,F,F,11/06/2020,23:39:39,.033894760
123,0.009014590643346,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.2199312448502,Volt DC,1,T,2W,F,F,11/06/2020,23:39:39,.117650300
124,0.009568935260177,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.2299208641052,Volt DC,1,T,2W,F,F,11/06/2020,23:39:39,.201416280
125,0.01012592203915,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.2399169206619,Volt DC,1,T,2W,F,F,11/06/2020,23:39:39,.285165180
126,0.01069718878716,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2499555349350,Volt DC,1,T,2W,F,F,11/06/2020,23:39:39,.603319200
127,0.01125560887158,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2599517107010,Volt DC,1,T,2W,F,F,11/06/2020,23:39:39,.687091740
128,0.01181819848716,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2699557542801,Volt DC,1,T,2W,F,F,11/06/2020,23:39:39,.770839340
129,0.01238263584673,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2799551486969,Volt DC,1,T,2W,F,F,11/06/2020,23:39:39,.854595500
130,0.01294856332242,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2899484634399,Volt DC,1,T,2W,F,F,11/06/2020,23:39:39,.938357660
131,0.01351666543633,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2999459505081,Volt DC,1,T,2W,F,F,11/06/2020,23:39:40,.022122640
132,0.01408823858947,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3099776506424,Volt DC,1,T,2W,F,F,11/06/2020,23:39:40,.105870900
133,0.01465896889567,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3199694156647,Volt DC,1,T,2W,F,F,11/06/2020,23:39:40,.189640900
134,0.01523206848651,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3299744129181,Volt DC,1,T,2W,F,F,11/06/2020,23:39:40,.273386760
135,0.01580475457013,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3399572372437,Volt DC,1,T,2W,F,F,11/06/2020,23:39:40,.357133120
136,0.01637951098382,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3499602079391,Volt DC,1,T,2W,F,F,11/06/2020,23:39:40,.440911480
137,0.01695457287133,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3599601984024,Volt DC,1,T,2W,F,F,11/06/2020,23:39:40,.524659580
138,0.01752910017967,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3699585199356,Volt DC,1,T,2W,F,F,11/06/2020,23:39:40,.608399960
139,0.01810577698052,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3799507617950,Volt DC,1,T,2W,F,F,11/06/2020,23:39:40,.692168280
140,0.0186829417944,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3899432420731,Volt DC,1,T,2W,F,F,11/06/2020,23:39:40,.775924520
141,0.01926105283201,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3999409675598,Volt DC,1,T,2W,F,F,11/06/2020,23:39:40,.859675120
142,0.01984072476625,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4099496603012,Volt DC,1,T,2W,F,F,11/06/2020,23:39:40,.943443840
143,0.02042258530855,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4199463129044,Volt DC,1,T,2W,F,F,11/06/2020,23:39:41,.027186080
144,0.02100473456085,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4299446344376,Volt DC,1,T,2W,F,F,11/06/2020,23:39:41,.110941860
145,0.02158727683127,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4399398565292,Volt DC,1,T,2W,F,F,11/06/2020,23:39:41,.194712060
146,0.02217032201588,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4499396085739,Volt DC,1,T,2W,F,F,11/06/2020,23:39:41,.278457640
147,0.02275671064854,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4599697589874,Volt DC,1,T,2W,F,F,11/06/2020,23:39:41,.362217460
148,0.02334176003933,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4699681997299,Volt DC,1,T,2W,F,F,11/06/2020,23:39:41,.445970200
